Kod;Wiek;Rok;Wartosc;Jednostka miary;Płeć
3180000000;0-4;2010;55266;osoba;kobiety
3180000000;0-4;2011;55249;osoba;kobiety
3180000000;0-4;2012;54615;osoba;kobiety
3180000000;0-4;2013;52994;osoba;kobiety
3180000000;0-4;2014;51172;osoba;kobiety
3180000000;0-4;2015;49828;osoba;kobiety
3180000000;05.wrz;2010;107440;osoba;ogółem
3180000000;05.wrz;2011;106563;osoba;ogółem
3180000000;05.wrz;2012;107168;osoba;ogółem
3180000000;05.wrz;2013;109850;osoba;ogółem
3180000000;05.wrz;2014;112543;osoba;ogółem
3180000000;05.wrz;2015;113441;osoba;ogółem
3180000000;05.wrz;2010;55178;osoba;mężczyźni
3180000000;05.wrz;2011;54773;osoba;mężczyźni
3180000000;05.wrz;2012;55020;osoba;mężczyźni
3180000000;05.wrz;2013;56374;osoba;mężczyźni
3180000000;05.wrz;2014;57792;osoba;mężczyźni
3180000000;05.wrz;2015;58105;osoba;mężczyźni
3180000000;05.wrz;2010;52262;osoba;kobiety
3180000000;05.wrz;2011;51790;osoba;kobiety
3180000000;05.wrz;2012;52148;osoba;kobiety
3180000000;05.wrz;2013;53476;osoba;kobiety
3180000000;05.wrz;2014;54751;osoba;kobiety
3180000000;05.wrz;2015;55336;osoba;kobiety
3180000000;pa�.14;2010;124575;osoba;ogółem
3180000000;pa�.14;2011;119999;osoba;ogółem
3180000000;pa�.14;2012;116037;osoba;ogółem
3180000000;pa�.14;2013;112324;osoba;ogółem
3180000000;pa�.14;2014;109477;osoba;ogółem
3180000000;pa�.14;2015;107209;osoba;ogółem
3180000000;pa�.14;2010;64027;osoba;mężczyźni
3180000000;pa�.14;2011;61539;osoba;mężczyźni
3180000000;pa�.14;2012;59481;osoba;mężczyźni
3180000000;pa�.14;2013;57632;osoba;mężczyźni
3180000000;pa�.14;2014;56132;osoba;mężczyźni
3180000000;pa�.14;2015;55047;osoba;mężczyźni
3180000000;pa�.14;2010;60548;osoba;kobiety
3180000000;pa�.14;2011;58460;osoba;kobiety
3180000000;pa�.14;2012;56556;osoba;kobiety
3180000000;pa�.14;2013;54692;osoba;kobiety
3180000000;pa�.14;2014;53345;osoba;kobiety
3180000000;pa�.14;2015;52162;osoba;kobiety
3180000000;15-19;2010;150761;osoba;ogółem
3180000000;15-19;2011;144479;osoba;ogółem
3180000000;15-19;2012;137144;osoba;ogółem
3180000000;15-19;2013;131728;osoba;ogółem
3180000000;15-19;2014;126785;osoba;ogółem
3180000000;15-19;2015;123777;osoba;ogółem
3180000000;15-19;2010;76818;osoba;mężczyźni
3180000000;15-19;2011;73608;osoba;mężczyźni
3180000000;15-19;2012;70211;osoba;mężczyźni
3180000000;15-19;2013;67411;osoba;mężczyźni
3180000000;15-19;2014;65060;osoba;mężczyźni
3180000000;15-19;2015;63601;osoba;mężczyźni
3180000000;15-19;2010;73943;osoba;kobiety
3180000000;15-19;2011;70871;osoba;kobiety
3180000000;15-19;2012;66933;osoba;kobiety
3180000000;15-19;2013;64317;osoba;kobiety
3180000000;15-19;2014;61725;osoba;kobiety
3180000000;15-19;2015;60176;osoba;kobiety
3180000000;20-24;2010;169625;osoba;ogółem
3180000000;20-24;2011;167025;osoba;ogółem
3180000000;20-24;2012;165655;osoba;ogółem
3180000000;20-24;2013;161556;osoba;ogółem
3180000000;20-24;2014;156542;osoba;ogółem
3180000000;20-24;2015;149787;osoba;ogółem
3180000000;20-24;2010;86936;osoba;mężczyźni
3180000000;20-24;2011;85805;osoba;mężczyźni
3180000000;20-24;2012;84777;osoba;mężczyźni
3180000000;20-24;2013;82563;osoba;mężczyźni
3180000000;20-24;2014;79742;osoba;mężczyźni
3180000000;20-24;2015;76172;osoba;mężczyźni
3180000000;20-24;2010;82689;osoba;kobiety
3180000000;20-24;2011;81220;osoba;kobiety
3180000000;20-24;2012;80878;osoba;kobiety
3180000000;20-24;2013;78993;osoba;kobiety
3180000000;20-24;2014;76800;osoba;kobiety
3180000000;20-24;2015;73615;osoba;kobiety
3180000000;25-29;2010;182338;osoba;ogółem
3180000000;25-29;2011;181599;osoba;ogółem
3180000000;25-29;2012;178519;osoba;ogółem
3180000000;25-29;2013;174352;osoba;ogółem
3180000000;25-29;2014;170805;osoba;ogółem
3180000000;25-29;2015;168014;osoba;ogółem
3180000000;25-29;2010;93091;osoba;mężczyźni
3180000000;25-29;2011;92883;osoba;mężczyźni
3180000000;25-29;2012;91486;osoba;mężczyźni
3180000000;25-29;2013;89601;osoba;mężczyźni
3180000000;25-29;2014;87881;osoba;mężczyźni
3180000000;25-29;2015;86512;osoba;mężczyźni
3180000000;25-29;2010;89247;osoba;kobiety
3180000000;25-29;2011;88716;osoba;kobiety
3180000000;25-29;2012;87033;osoba;kobiety
3180000000;25-29;2013;84751;osoba;kobiety
3180000000;25-29;2014;82924;osoba;kobiety
3180000000;25-29;2015;81502;osoba;kobiety
3180000000;30-34;2010;169297;osoba;ogółem
3180000000;30-34;2011;170058;osoba;ogółem
3180000000;30-34;2012;172394;osoba;ogółem
3180000000;30-34;2013;175247;osoba;ogółem
3180000000;30-34;2014;177005;osoba;ogółem
3180000000;30-34;2015;177250;osoba;ogółem
3180000000;30-34;2010;86538;osoba;mężczyźni
3180000000;30-34;2011;87011;osoba;mężczyźni
3180000000;30-34;2012;88240;osoba;mężczyźni
3180000000;30-34;2013;89665;osoba;mężczyźni
3180000000;30-34;2014;90575;osoba;mężczyźni
3180000000;30-34;2015;90717;osoba;mężczyźni
3180000000;30-34;2010;82759;osoba;kobiety
3180000000;30-34;2011;83047;osoba;kobiety
3180000000;30-34;2012;84154;osoba;kobiety
3180000000;30-34;2013;85582;osoba;kobiety
3180000000;30-34;2014;86430;osoba;kobiety
3180000000;30-34;2015;86533;osoba;kobiety
3180000000;35-39;2010;151871;osoba;ogółem
3180000000;35-39;2011;155874;osoba;ogółem
3180000000;35-39;2012;159396;osoba;ogółem
3180000000;35-39;2013;162178;osoba;ogółem
3180000000;35-39;2014;164799;osoba;ogółem
3180000000;35-39;2015;166800;osoba;ogółem
3180000000;35-39;2010;77537;osoba;mężczyźni
3180000000;35-39;2011;79370;osoba;mężczyźni
3180000000;35-39;2012;80979;osoba;mężczyźni
3180000000;35-39;2013;82547;osoba;mężczyźni
3180000000;35-39;2014;84152;osoba;mężczyźni
3180000000;35-39;2015;85079;osoba;mężczyźni
3180000000;35-39;2010;74334;osoba;kobiety
3180000000;35-39;2011;76504;osoba;kobiety
3180000000;35-39;2012;78417;osoba;kobiety
3180000000;35-39;2013;79631;osoba;kobiety
3180000000;35-39;2014;80647;osoba;kobiety
3180000000;35-39;2015;81721;osoba;kobiety
3180000000;40-44;2010;134996;osoba;ogółem
3180000000;40-44;2011;136492;osoba;ogółem
3180000000;40-44;2012;138975;osoba;ogółem
3180000000;40-44;2013;142076;osoba;ogółem
3180000000;40-44;2014;146081;osoba;ogółem
3180000000;40-44;2015;150012;osoba;ogółem
3180000000;40-44;2010;68327;osoba;mężczyźni
3180000000;40-44;2011;69161;osoba;mężczyźni
3180000000;40-44;2012;70641;osoba;mężczyźni
3180000000;40-44;2013;72276;osoba;mężczyźni
3180000000;40-44;2014;74326;osoba;mężczyźni
3180000000;40-44;2015;76394;osoba;mężczyźni
3180000000;40-44;2010;66669;osoba;kobiety
3180000000;40-44;2011;67331;osoba;kobiety
3180000000;40-44;2012;68334;osoba;kobiety
3180000000;40-44;2013;69800;osoba;kobiety
3180000000;40-44;2014;71755;osoba;kobiety
3180000000;40-44;2015;73618;osoba;kobiety
3180000000;45-49;2010;139837;osoba;ogółem
3180000000;45-49;2011;137493;osoba;ogółem
3180000000;45-49;2012;135666;osoba;ogółem
3180000000;45-49;2013;133854;osoba;ogółem
3180000000;45-49;2014;132543;osoba;ogółem
3180000000;45-49;2015;133114;osoba;ogółem
3180000000;45-49;2010;71069;osoba;mężczyźni
3180000000;45-49;2011;69822;osoba;mężczyźni
3180000000;45-49;2012;68718;osoba;mężczyźni
3180000000;45-49;2013;67556;osoba;mężczyźni
3180000000;45-49;2014;66739;osoba;mężczyźni
3180000000;45-49;2015;67006;osoba;mężczyźni
3180000000;45-49;2010;68768;osoba;kobiety
3180000000;45-49;2011;67671;osoba;kobiety
3180000000;45-49;2012;66948;osoba;kobiety
3180000000;45-49;2013;66298;osoba;kobiety
3180000000;45-49;2014;65804;osoba;kobiety
3180000000;45-49;2015;66108;osoba;kobiety
3180000000;50-54;2010;151864;osoba;ogółem
3180000000;50-54;2011;149933;osoba;ogółem
3180000000;50-54;2012;146850;osoba;ogółem
3180000000;50-54;2013;143810;osoba;ogółem
3180000000;50-54;2014;140050;osoba;ogółem
3180000000;50-54;2015;137057;osoba;ogółem
3180000000;50-54;2010;75833;osoba;mężczyźni
3180000000;50-54;2011;75111;osoba;mężczyźni
3180000000;50-54;2012;73703;osoba;mężczyźni
3180000000;50-54;2013;72381;osoba;mężczyźni
3180000000;50-54;2014;70526;osoba;mężczyźni
3180000000;50-54;2015;69084;osoba;mężczyźni
3180000000;50-54;2010;76031;osoba;kobiety
3180000000;50-54;2011;74822;osoba;kobiety
3180000000;50-54;2012;73147;osoba;kobiety
3180000000;50-54;2013;71429;osoba;kobiety
3180000000;50-54;2014;69524;osoba;kobiety
3180000000;50-54;2015;67973;osoba;kobiety
3180000000;55-59;2010;141365;osoba;ogółem
3180000000;55-59;2011;143508;osoba;ogółem
3180000000;55-59;2012;145423;osoba;ogółem
3180000000;55-59;2013;146769;osoba;ogółem
3180000000;55-59;2014;148064;osoba;ogółem
3180000000;55-59;2015;147232;osoba;ogółem
3180000000;55-59;2010;68724;osoba;mężczyźni
3180000000;55-59;2011;69815;osoba;mężczyźni
3180000000;55-59;2012;71022;osoba;mężczyźni
3180000000;55-59;2013;71879;osoba;mężczyźni
3180000000;55-59;2014;72774;osoba;mężczyźni
3180000000;55-59;2015;72463;osoba;mężczyźni
3180000000;55-59;2010;72641;osoba;kobiety
3180000000;55-59;2011;73693;osoba;kobiety
3180000000;55-59;2012;74401;osoba;kobiety
3180000000;55-59;2013;74890;osoba;kobiety
3180000000;55-59;2014;75290;osoba;kobiety
3180000000;55-59;2015;74769;osoba;kobiety
3180000000;60-64;2010;112458;osoba;ogółem
3180000000;60-64;2011;119264;osoba;ogółem
3180000000;60-64;2012;124260;osoba;ogółem
3180000000;60-64;2013;128173;osoba;ogółem
3180000000;60-64;2014;131546;osoba;ogółem
3180000000;60-64;2015;134989;osoba;ogółem
3180000000;60-64;2010;52524;osoba;mężczyźni
3180000000;60-64;2011;55986;osoba;mężczyźni
3180000000;60-64;2012;58553;osoba;mężczyźni
3180000000;60-64;2013;60635;osoba;mężczyźni
3180000000;60-64;2014;62514;osoba;mężczyźni
3180000000;60-64;2015;64169;osoba;mężczyźni
3180000000;60-64;2010;59934;osoba;kobiety
3180000000;60-64;2011;63278;osoba;kobiety
3180000000;60-64;2012;65707;osoba;kobiety
3180000000;60-64;2013;67538;osoba;kobiety
3180000000;60-64;2014;69032;osoba;kobiety
3180000000;60-64;2015;70820;osoba;kobiety
3180000000;65-69;2010;70543;osoba;ogółem
3180000000;65-69;2011;73758;osoba;ogółem
3180000000;65-69;2012;81429;osoba;ogółem
3180000000;65-69;2013;89766;osoba;ogółem
3180000000;65-69;2014;97282;osoba;ogółem
3180000000;65-69;2015;104772;osoba;ogółem
3180000000;65-69;2010;30983;osoba;mężczyźni
3180000000;65-69;2011;32532;osoba;mężczyźni
3180000000;65-69;2012;36198;osoba;mężczyźni
3180000000;65-69;2013;40002;osoba;mężczyźni
3180000000;65-69;2014;43556;osoba;mężczyźni
3180000000;65-69;2015;47307;osoba;mężczyźni
3180000000;65-69;2010;39560;osoba;kobiety
3180000000;65-69;2011;41226;osoba;kobiety
3180000000;65-69;2012;45231;osoba;kobiety
3180000000;65-69;2013;49764;osoba;kobiety
3180000000;65-69;2014;53726;osoba;kobiety
3180000000;65-69;2015;57465;osoba;kobiety
3180000000;70 i więcej;2010;207577;osoba;ogółem
3180000000;70 i więcej;2011;209318;osoba;ogółem
3180000000;70 i więcej;2012;208886;osoba;ogółem
3180000000;70 i więcej;2013;208834;osoba;ogółem
3180000000;70 i więcej;2014;210684;osoba;ogółem
3180000000;70 i więcej;2015;212019;osoba;ogółem
3180000000;70 i więcej;2010;75902;osoba;mężczyźni
3180000000;70 i więcej;2011;76609;osoba;mężczyźni
3180000000;70 i więcej;2012;76384;osoba;mężczyźni
3180000000;70 i więcej;2013;76297;osoba;mężczyźni
3180000000;70 i więcej;2014;77105;osoba;mężczyźni
3180000000;70 i więcej;2015;77767;osoba;mężczyźni
3180000000;70 i więcej;2010;131675;osoba;kobiety
3180000000;70 i więcej;2011;132709;osoba;kobiety
3180000000;70 i więcej;2012;132502;osoba;kobiety
3180000000;70 i więcej;2013;132537;osoba;kobiety
3180000000;70 i więcej;2014;133579;osoba;kobiety
3180000000;70 i więcej;2015;134252;osoba;kobiety
3180000000;70-74;2010;73707;osoba;ogółem
3180000000;70-74;2011;72042;osoba;ogółem
3180000000;70-74;2012;68176;osoba;ogółem
3180000000;70-74;2013;65492;osoba;ogółem
3180000000;70-74;2014;64698;osoba;ogółem
3180000000;70-74;2015;63674;osoba;ogółem
3180000000;70-74;2010;30392;osoba;mężczyźni
3180000000;70-74;2011;29802;osoba;mężczyźni
3180000000;70-74;2012;28184;osoba;mężczyźni
3180000000;70-74;2013;27181;osoba;mężczyźni
3180000000;70-74;2014;26937;osoba;mężczyźni
3180000000;70-74;2015;26586;osoba;mężczyźni
3180000000;70-74;2010;43315;osoba;kobiety
3180000000;70-74;2011;42240;osoba;kobiety
3180000000;70-74;2012;39992;osoba;kobiety
3180000000;70-74;2013;38311;osoba;kobiety
3180000000;70-74;2014;37761;osoba;kobiety
3180000000;70-74;2015;37088;osoba;kobiety
3180000000;75-79;2010;62908;osoba;ogółem
3180000000;75-79;2011;62931;osoba;ogółem
3180000000;75-79;2012;62998;osoba;ogółem
3180000000;75-79;2013;63080;osoba;ogółem
3180000000;75-79;2014;62887;osoba;ogółem
3180000000;75-79;2015;62790;osoba;ogółem
3180000000;75-79;2010;23621;osoba;mężczyźni
3180000000;75-79;2011;23678;osoba;mężczyźni
3180000000;75-79;2012;23901;osoba;mężczyźni
3180000000;75-79;2013;23956;osoba;mężczyźni
3180000000;75-79;2014;24048;osoba;mężczyźni
3180000000;75-79;2015;24129;osoba;mężczyźni
3180000000;75-79;2010;39287;osoba;kobiety
3180000000;75-79;2011;39253;osoba;kobiety
3180000000;75-79;2012;39097;osoba;kobiety
3180000000;75-79;2013;39124;osoba;kobiety
3180000000;75-79;2014;38839;osoba;kobiety
3180000000;75-79;2015;38661;osoba;kobiety
3180000000;80-84;2010;43465;osoba;ogółem
3180000000;80-84;2011;44956;osoba;ogółem
3180000000;80-84;2012;46383;osoba;ogółem
3180000000;80-84;2013;46769;osoba;ogółem
3180000000;80-84;2014;47701;osoba;ogółem
3180000000;80-84;2015;47993;osoba;ogółem
3180000000;80-84;2010;14591;osoba;mężczyźni
3180000000;80-84;2011;15302;osoba;mężczyźni
3180000000;80-84;2012;15846;osoba;mężczyźni
3180000000;80-84;2013;16062;osoba;mężczyźni
3180000000;80-84;2014;16287;osoba;mężczyźni
3180000000;80-84;2015;16425;osoba;mężczyźni
3180000000;80-84;2010;28874;osoba;kobiety
3180000000;80-84;2011;29654;osoba;kobiety
3180000000;80-84;2012;30537;osoba;kobiety
3180000000;80-84;2013;30707;osoba;kobiety
3180000000;80-84;2014;31414;osoba;kobiety
3180000000;80-84;2015;31568;osoba;kobiety
3180000000;85 i więcej;2010;27497;osoba;ogółem
3180000000;85 i więcej;2011;29389;osoba;ogółem
3180000000;85 i więcej;2012;31329;osoba;ogółem
3180000000;85 i więcej;2013;33493;osoba;ogółem
3180000000;85 i więcej;2014;35398;osoba;ogółem
3180000000;85 i więcej;2015;37562;osoba;ogółem
3180000000;85 i więcej;2010;7298;osoba;mężczyźni
3180000000;85 i więcej;2011;7827;osoba;mężczyźni
3180000000;85 i więcej;2012;8453;osoba;mężczyźni
3180000000;85 i więcej;2013;9098;osoba;mężczyźni
3180000000;85 i więcej;2014;9833;osoba;mężczyźni
3180000000;85 i więcej;2015;10627;osoba;mężczyźni
3180000000;85 i więcej;2010;20199;osoba;kobiety
3180000000;85 i więcej;2011;21562;osoba;kobiety
3180000000;85 i więcej;2012;22876;osoba;kobiety
3180000000;85 i więcej;2013;24395;osoba;kobiety
3180000000;85 i więcej;2014;25565;osoba;kobiety
3180000000;85 i więcej;2015;26935;osoba;kobiety
3180000000;0-14;2010;;osoba;ogółem
3180000000;0-14;2011;;osoba;ogółem
3180000000;0-14;2012;;osoba;ogółem
3180000000;0-14;2013;330951;osoba;ogółem
3180000000;0-14;2014;327001;osoba;ogółem
3180000000;0-14;2015;322834;osoba;ogółem
3180000000;0-14;2010;;osoba;mężczyźni
3180000000;0-14;2011;;osoba;mężczyźni
3180000000;0-14;2012;;osoba;mężczyźni
3180000000;0-14;2013;169789;osoba;mężczyźni
3180000000;0-14;2014;167733;osoba;mężczyźni
3180000000;0-14;2015;165508;osoba;mężczyźni
3180000000;0-14;2010;;osoba;kobiety
3180000000;0-14;2011;;osoba;kobiety
3180000000;0-14;2012;;osoba;kobiety
3180000000;0-14;2013;161162;osoba;kobiety
3180000000;0-14;2014;159268;osoba;kobiety
3180000000;0-14;2015;157326;osoba;kobiety
3200000000;ogółem;2010;1203448;osoba;ogółem
3200000000;ogółem;2011;1200982;osoba;ogółem
3200000000;ogółem;2012;1198690;osoba;ogółem
3200000000;ogółem;2013;1194965;osoba;ogółem
3200000000;ogółem;2014;1191918;osoba;ogółem
3200000000;ogółem;2015;1188800;osoba;ogółem
3200000000;ogółem;2010;587367;osoba;mężczyźni
3200000000;ogółem;2011;586078;osoba;mężczyźni
3200000000;ogółem;2012;584841;osoba;mężczyźni
3200000000;ogółem;2013;582646;osoba;mężczyźni
3200000000;ogółem;2014;581164;osoba;mężczyźni
3200000000;ogółem;2015;579499;osoba;mężczyźni
3200000000;ogółem;2010;616081;osoba;kobiety
3200000000;ogółem;2011;614904;osoba;kobiety
3200000000;ogółem;2012;613849;osoba;kobiety
3200000000;ogółem;2013;612319;osoba;kobiety
3200000000;ogółem;2014;610754;osoba;kobiety
3200000000;ogółem;2015;609301;osoba;kobiety
3200000000;0-4;2010;60853;osoba;ogółem
3200000000;0-4;2011;60476;osoba;ogółem
3200000000;0-4;2012;59703;osoba;ogółem
3200000000;0-4;2013;57562;osoba;ogółem
3200000000;0-4;2014;55699;osoba;ogółem
3200000000;0-4;2015;54301;osoba;ogółem
3200000000;0-4;2010;31315;osoba;mężczyźni
3200000000;0-4;2011;31103;osoba;mężczyźni
3200000000;0-4;2012;30802;osoba;mężczyźni
3200000000;0-4;2013;29654;osoba;mężczyźni
3200000000;0-4;2014;28876;osoba;mężczyźni
3200000000;0-4;2015;28118;osoba;mężczyźni
3200000000;0-4;2010;29538;osoba;kobiety
3200000000;0-4;2011;29373;osoba;kobiety
3200000000;0-4;2012;28901;osoba;kobiety
3200000000;0-4;2013;27908;osoba;kobiety
3200000000;0-4;2014;26823;osoba;kobiety
3200000000;0-4;2015;26183;osoba;kobiety
3200000000;05.wrz;2010;56088;osoba;ogółem
3200000000;05.wrz;2011;55937;osoba;ogółem
3200000000;05.wrz;2012;56338;osoba;ogółem
3200000000;05.wrz;2013;57911;osoba;ogółem
3200000000;05.wrz;2014;59725;osoba;ogółem
3200000000;05.wrz;2015;60499;osoba;ogółem
3200000000;05.wrz;2010;28586;osoba;mężczyźni
3200000000;05.wrz;2011;28626;osoba;mężczyźni
3200000000;05.wrz;2012;28819;osoba;mężczyźni
3200000000;05.wrz;2013;29711;osoba;mężczyźni
3200000000;05.wrz;2014;30579;osoba;mężczyźni
3200000000;05.wrz;2015;31143;osoba;mężczyźni
3200000000;05.wrz;2010;27502;osoba;kobiety
3200000000;05.wrz;2011;27311;osoba;kobiety
3200000000;05.wrz;2012;27519;osoba;kobiety
3200000000;05.wrz;2013;28200;osoba;kobiety
3200000000;05.wrz;2014;29146;osoba;kobiety
3200000000;05.wrz;2015;29356;osoba;kobiety
3200000000;pa�.14;2010;64935;osoba;ogółem
3200000000;pa�.14;2011;62198;osoba;ogółem
3200000000;pa�.14;2012;59915;osoba;ogółem
3200000000;pa�.14;2013;58033;osoba;ogółem
3200000000;pa�.14;2014;56629;osoba;ogółem
3200000000;pa�.14;2015;55752;osoba;ogółem
3200000000;pa�.14;2010;33314;osoba;mężczyźni
3200000000;pa�.14;2011;31896;osoba;mężczyźni
3200000000;pa�.14;2012;30618;osoba;mężczyźni
3200000000;pa�.14;2013;29608;osoba;mężczyźni
3200000000;pa�.14;2014;28944;osoba;mężczyźni
3200000000;pa�.14;2015;28389;osoba;mężczyźni
3200000000;pa�.14;2010;31621;osoba;kobiety
3200000000;pa�.14;2011;30302;osoba;kobiety
3200000000;pa�.14;2012;29297;osoba;kobiety
3200000000;pa�.14;2013;28425;osoba;kobiety
3200000000;pa�.14;2014;27685;osoba;kobiety
3200000000;pa�.14;2015;27363;osoba;kobiety
3200000000;15-19;2010;82329;osoba;ogółem
3200000000;15-19;2011;78696;osoba;ogółem
3200000000;15-19;2012;74752;osoba;ogółem
3200000000;15-19;2013;70617;osoba;ogółem
3200000000;15-19;2014;67039;osoba;ogółem
3200000000;15-19;2015;64470;osoba;ogółem
3200000000;15-19;2010;42223;osoba;mężczyźni
3200000000;15-19;2011;40263;osoba;mężczyźni
3200000000;15-19;2012;38420;osoba;mężczyźni
3200000000;15-19;2013;36175;osoba;mężczyźni
3200000000;15-19;2014;34391;osoba;mężczyźni
3200000000;15-19;2015;33036;osoba;mężczyźni
3200000000;15-19;2010;40106;osoba;kobiety
3200000000;15-19;2011;38433;osoba;kobiety
3200000000;15-19;2012;36332;osoba;kobiety
3200000000;15-19;2013;34442;osoba;kobiety
3200000000;15-19;2014;32648;osoba;kobiety
3200000000;15-19;2015;31434;osoba;kobiety
3200000000;20-24;2010;94181;osoba;ogółem
3200000000;20-24;2011;91939;osoba;ogółem
3200000000;20-24;2012;90204;osoba;ogółem
3200000000;20-24;2013;87982;osoba;ogółem
3200000000;20-24;2014;85210;osoba;ogółem
